,"Cultivo_de_cereales,_oleaginosas_y_forrajeras","Cultivo_de_hortalizas,_legumbres,_flores_y_plantas_ornamentales",Cultivo_de_frutas_y_nueces,Cultivos_industriales,Produccion_de_semillas,"Cria_de_ganado_y_produccion_de_leche,_lana_y_pelos",Produccion_de_granja,Servicios_agropecuarios,Caza,Silvicultura_y_extraccion_de_madera,Pesca,"Extraccion_de_petroleo,_gas,_carbon_y_uranio",Extraccion_de_minerales_metaliferos,Extraccion_de_otros_minerales,"Matanza_de_animales,_conservacion_y_procesamiento_de_carnes",Elaboracion_y_conservacion_de_pescado_y_productos_de_pescado,"Elaboracion_y_conservacion_de_frutas,_legumbres_y_hortalizas",Aceites_y_subproductos_oleaginosos,Productos_lacteos,Molienda_de_trigo_y_de_otros_cereales,Alimentos_balanceados,Productos_de_panaderia,Azucar,"Cacao,_chocolate_y_productos_de_confiteria",Pastas_alimenticias,Otros_productos_alimenticios,Bebidas_alcoholicas,Produccion_vitivinicola,Cerveza_y_malta,"Gaseosas,_agua_mineral_y_otras_bebidas_no_alcoholicas",Productos_de_tabaco,"Fibras,_hilados_y_tejeduria_de_productos_textiles",Acabado_de_productos_textiles,Fabricacion_de_productos_textiles,Tejidos_de_punto,"Prendas_de_vestir,_terminacion_y_tenido_de_pieles",Curtido_y_terminacion_de_cueros,Marroquineria_y_talabarteria,Calzado_y_sus_partes,Aserraderos,Madera_y_sus_productos,Celulosa_y_papel,Papel_y_carton_ondulado_y_envases_de_papel_y_carton,Productos_de_papel_y_carton,"Edicion_de_libros,_folletos,_grabaciones_y_otras_ediciones",Edicion_de_periodicos_y_revistas,Impresiones_y_reproduccion_de_grabaciones,Refinacion_de_petroleo,Quimica_basica,Fertilizantes_y_plaguicidas,Materias_primas_plasticas_y_caucho_sintetico,Pinturas_y_barnices,Productos_medicinales,"Jabones,_detergentes_y_cosmeticos",Otros_productos_quimicos,Fibras_sinteticas_manufacturadas,"Cubiertas,_camaras_y_recauchutado_de_cubiertas",Productos_de_caucho,Productos_de_plastico,Vidrio_y_productos_de_vidrio,Productos_de_ceramica_refractaria_y_no_refractaria_para_uso_no_estructural,Arcilla_y_ceramica_no_refractaria_para_uso_estructural,"Cemento,_cal_y_yeso","Articulos_de_hormigon,_cemento_y_yeso",Industrias_basicas_de_hierro_y_acero,Metalurgia_de_no_ferrosos,Fundicion_de_metales,"Estructuras_metalicas,_tanques,_depositos_y_generadores_de_vapor","Forja,_laminado_y_tratamiento_de_metales",Articulos_de_cuchilleria_y_ferreteria_y_herramientas_de_mano,Otros_productos_metalicos,"Motores,_turbinas,_bombas_y_compresores","Engranajes,_hornos,_elevadores_y_otras_maquinarias_de_uso_general",Tractores_y_maquinaria_agricola,Otra_maquinaria_de_uso_especial,Aparatos_de_uso_domestico,Maquinas_de_oficina_e_informatica,"Motores,_generadores_y_transformadores_electricos",Aparatos_de_control_y_distribucion_de_energia_electrica,Hilos_y_cables_aislados,Acumuladores_y_pilas,Lamparas_electricas_y_equipos_de_iluminacion,"Tubos_y_transmisores_de_radio,_TV_y_telefonia",Receptores_de_radio_y_TV,"Instrumentos_medicos,_opticos_y_de_precision_y_relojes",Vehiculos_automotores,Carrocerias_y_remolques,Autopartes,"Buques,_locomotoras_y_aeronaves","Motocicletas,_bicicletas_y_otros_tipos_de_transportes",Muebles_y_colchones,Otras_industrias_manufactureras,Electricidad,Gas,Agua,Construccion,Comercio_mayorista,Comercio_minorista,Hoteles,Restaurantes,Transporte_terrestre_de_pasajeros,Transporte_terrestre_de_carga,Transporte_por_tuberias,Transporte_maritimo,Transporte_aereo,Actividades_de_transporte_complementarias,Correos,Telecomunicaciones,Instituciones_Financieras,Seguros,Servicios_a_las_empresas_y_profesionales,Actividades_inmobiliarias,Administracion_publica_y_defensa_y_planes_de_la_seguridad_social_de_afiliacion_obligatoria,Ensenanza_publica,Ensenanza_privada,Salud_humana_publica,Salud_humana_privada,Servicios_veterinarios,Servicios_sociales,Servicios_de_saneamiento,Actividad_de_asociaciones,"Servicios_de_cine,_radio_y_television","Servicios_personales,_de_reparacion,_actividades_deportivas_y_de_esparcimiento",Servicio_domestico,DEMANDA_INTERMEDIA,BIENES,SERVICIOS,X,C_HOG,T_HOG,SUBTOTAL_HOGARES,C_ONG,C_GOB,C_TOT,IBIF,VARSTOCK,I_TOT,DF_TOT,D_TOT,CIFFOB,D_TOTAJU
Comercio_mayorista,71439.42279,17488.97447,3827.863429,11849.08114,3204.551141,144037.7124,95054.30124,12129.25713,80.6696415,1752.970452,17016.03571,34952.88089,1655.500766,9858.383414,425913.0982,33283.40446,77167.98389,285096.308,114158.3574,94124.51386,33436.98902,184861.7926,12554.18419,49347.64051,38755.23702,60221.3089,11460.27775,97270.84576,19491.72009,153681.4849,26631.52573,90945.72274,13463.45253,32294.18331,22876.79246,108314.9903,28038.38889,5492.894952,47047.83709,27259.60972,55304.74896,81629.24709,80877.2645,61883.26941,11802.04063,36378.91683,98260.60308,53632.68723,59204.68523,38564.24255,40836.29135,25538.02511,97138.68644,82181.50856,35228.35757,8349.934291,7808.690335,7438.109173,96015.65406,10485.84945,11649.89121,19431.2954,24297.49233,13876.9069,289259.0728,40665.9728,102839.5337,55799.1938,24243.78184,17186.64912,93841.53141,17937.37751,57653.07063,35984.63323,25843.05574,41295.76441,6336.09506,7654.700169,10102.01295,20026.43688,10465.56785,11589.51429,16604.56788,13581.48643,18714.70169,113823.98,28897.02256,58171.05599,9225.327972,8460.797573,117582.5175,16244.17954,32482.98129,401.3165853,4266.406003,841065.4006,57466.07574,86387.23927,15766.33833,247024.8502,8783.605738,3254.707216,1626.701254,2272.332107,4668.090991,6174.204285,1627.808813,33727.50894,19159.25199,3913.74667,111857.7879,4683.044349,45201.24218,7490.680432,16460.97528,10307.59,44067.13521,2769.58732,9047.071257,11314.38345,29920.62335,6651.910584,36777.96484,0,6552000.71,775965.2615,15900,791865.2615,5833409.296,248933.2845,6082342.581,0,0,6082342.581,966943.0101,0.013812274,966943.0239,7841150.866,14393151.58,0,14393151.58
Comercio_minorista,81661.48149,15392.66163,10772.55268,23486.15587,3111.025842,28560.20898,13914.61744,21584.82181,63.53436683,1931.421588,12344.89986,28446.97321,1408.630073,11847.24381,52915.57145,2382.309935,37663.72756,8530.654045,39433.51149,7896.424177,5082.043322,88217.14624,3965.752467,18105.94583,17224.40374,58771.6166,2937.286498,30781.05727,11359.52676,60453.8543,3874.698161,43081.21915,11647.48674,30718.23448,26396.40302,88346.59608,14124.69522,14775.708,40109.66406,11492.84973,42253.76225,8775.957881,25939.17585,23555.03097,2985.88522,20490.30022,54783.11581,34343.56327,25729.96383,28699.76842,41124.42085,24543.07269,43634.45975,50717.60558,19815.36519,8411.581134,7670.72802,7281.568381,145184.9516,4827.662441,5927.2243,15116.68991,5199.078921,9318.809304,39120.06823,5099.778503,14547.72943,34138.16207,21053.20295,11730.52882,67276.74401,26425.97702,54029.07171,41419.14101,21404.40393,29784.00749,20509.37357,5512.908184,6855.373282,16515.88194,8840.823602,11374.01278,13191.84988,11657.92106,12775.28388,149512.7322,24577.10744,38755.43609,9596.920655,7210.363674,114411.4825,16972.73629,20427.27497,525.4286457,3362.284637,1197279.528,42017.58331,49500.1117,6600.723088,49481.76268,56481.94473,129036.8995,1273.375716,2629.751372,20611.13511,8043.857862,1584.727077,35452.22944,18776.02861,3699.233206,110219.535,2679.9643,31902.0433,3430.549291,6263.563622,7984.379634,45305.81214,178.1234648,5382.574204,10469.03732,31133.48916,5680.833315,15400.30929,0,4398257.473,0,0,0,20300309.13,514670.3378,20814979.47,0,0,20814979.47,2283140.45,0.005634274,2283140.456,23098119.93,27496377.4,0,27496377.4
Hoteles,7353.671327,1631.590239,1077.170285,1848.446856,900.5215566,8049.171377,1925.021594,1250.232165,629.0942757,657.1297558,11852.67385,0,0,0,2970.7839,0,0,8992.34723,0,2880.481729,1183.040904,6246.595253,2248.18006,0,3704.541726,4382.859048,718.0250304,0,363.0096979,5578.686286,0,0,71.86559386,28.47171076,180.3755588,0,3337.31504,643.3145598,0,30.55057599,221.9888064,3961.807963,533.1021073,547.4462926,2230.534321,7433.643581,1353.540785,0,0,3170.204853,4151.162975,203.2203504,12945.05082,0,0,0,0,0,91.56026946,689.7371942,2055.949141,4132.148761,4275.953777,1663.846016,12643.48639,4522.830681,963.0586037,3603.313618,1238.123559,3.339784421,337.0598255,0,116.1517747,0,0,0,104.0841192,0,8.005574001,190.9865144,596.4954062,0,238.8438443,0,285.6443722,0,0,0,49.19021561,591.5828728,0,0,0,0,0,0,19661.24988,32635.42948,1927.114176,0,0,16761.70938,4542.948517,174.1209208,10268.6093,46031.07468,0,1819.944201,13906.19341,9964.384942,83157.34503,0,176702.8104,17997.70312,8337.959821,7217.20418,0,0,20.51433582,0,4465.825332,0,0,0,611480.4035,0,0,0,2164910.531,2688.096228,2167598.628,0,0,2167598.628,0,0,0,2167598.628,2779079.031,0,2779079.031
Restaurantes,2346.926189,520.7224653,343.7791871,589.9323132,287.4016979,2568.895218,673.6749983,1920.296092,424.1570594,209.723139,7983.870435,0,0,0,1742.94542,0,0,5310.388669,169.2405478,1796.680015,694.0793542,3714.732429,1318.990067,0,2173.571689,2595.909706,422.6135536,0,212.9752384,3275.309489,0,0,42.16248977,16.70308433,105.825885,0,1957.98523,377.4414895,0,17.92436592,130.2475483,2325.028234,312.8831748,339.032259,1319.129529,4361.27449,829.4187983,0,17.40474937,1875.397104,2532.533337,121.3280633,8211.34082,0,0,0,0,0,66.70558323,489.1398964,1206.176785,2424.315383,2508.686991,976.1472569,7417.847092,2653.518487,565.0148645,2114.158473,726.3946762,1.959407909,197.7523751,0,69.49848532,0,0,0,61.06407938,0,4.696626349,112.0503534,349.964142,0,161.8946292,0,175.728249,0,0,0,28.85764124,347.0771156,0,0,0,0,170.4436854,0,10618.85513,17626.08683,297.2065671,0,0,9833.981956,2665.317285,99.90465134,5544.784202,27006.12137,0,1067.993995,28481.24365,17881.98333,162596.8,0,213844.3877,11199.43795,23704.70904,84976.97814,41464.3419,0,10.79222056,0,78183.78427,0,13009.63308,0,839133.3112,0,0,0,8151117.578,633099.03,8784216.608,0,0,8784216.608,0,0,0,8784216.608,9623349.919,0,9623349.919
Transporte_terrestre_de_pasajeros,11108.13563,2464.609153,1627.126517,2792.183314,1360.288642,12158.72771,2724.119373,1888.546256,17.39080048,992.6315886,16063.35109,180226.8461,0,0,2037.217564,0,78.20699792,6541.830389,7355.793423,3131.606839,812.1788421,4991.372469,1541.686663,641.229792,2540.396215,3271.173294,507.0369381,544.6133486,248.935024,3850.918769,3027.984737,885.1143941,49.28193357,19.52310394,123.6921906,920.3524653,2288.570833,441.1381079,731.1026434,20.95015674,152.2365423,2723.934909,366.8296959,568.8072509,1852.828674,5099.358948,1337.4729,0,2836.912339,2341.490401,3898.380549,162.1105565,15557.33107,6422.301756,1782.615879,23.72644995,0.380638354,0,203.5031803,1388.24681,1409.889439,2833.615192,2932.232615,1140.959197,8670.246301,3101.527052,660.4074067,2470.876827,849.012373,2.289711156,231.1380607,100.9350243,94.30311321,0,0.208755219,78.28872871,71.37653392,0,5.489868814,130.9675233,409.0426029,0,399.6245286,0.354367791,284.1343506,2188.386273,0,270.441379,38.4266099,405.6801303,0,0.596135532,23.11278393,1407.217444,2332.473304,2123.232523,12411.60571,20601.41524,663.6920076,2249.015224,6342.429048,0,0,0.006276714,5379.365534,22186.57551,6.712496997,9983.611438,12925.97492,7537.987019,414935.6889,0,79412.2222,12582.87354,33040.52236,3988.56081,0,240.1491831,3.284429597,17790.72468,184974.5811,13.56582587,290798.3662,0,1499479.748,0,307461.2718,307461.2718,5447237.04,18284.87782,5465521.918,0,0,5465521.918,0,-0.000101958,-0.000101958,5772983.19,7272462.938,0,7272462.938
Transporte_terrestre_de_carga,100965.9084,10370.69932,5189.432466,4688.69183,3143.01619,97224.72203,19356.33826,1879.911787,18.85669948,543.7310695,1926.515246,8234.300772,3996.608929,2538.123113,290667.2614,38257.00325,80840.39867,416426.6247,440208.4383,218050.2278,37504.77009,64235.40958,81369.7838,48226.01559,21310.62892,63709.37646,9509.074239,93332.39892,34009.16659,153841.9713,22780.04289,69882.2064,12137.42266,32057.72757,20662.59188,85847.74698,90844.28778,2915.526943,25827.69957,115976.7912,85073.06663,73231.71649,57678.50307,39372.11276,55150.47359,13067.81268,41108.15634,57423.81763,75980.38862,30471.64706,47672.92269,30813.3164,100939.9036,114346.8169,40210.48864,15487.20813,16265.68106,7029.120736,185609.3349,22341.47661,27643.43218,33854.06469,44190.65744,44546.54614,159882.4343,22731.93023,20926.14724,31414.69293,26137.90687,10016.57528,70617.63082,17378.09265,29411.28667,18655.82621,17959.18936,29320.35285,815.6113693,9455.723586,6711.303676,10848.85189,9838.742835,7508.069829,12004.14378,19689.45919,10277.35465,153690.281,5694.240705,59978.98957,4560.673428,5738.621308,44270.21036,15530.83014,5914.511161,133.0130636,632.699547,476673.4353,293352.9723,476838.0164,1440.102448,20126.53068,3617.033445,13755.97651,3333.946387,175.2118269,2250.637141,14034.61972,80744.95028,19914.80646,2984.75585,455.3856366,27545.18896,7885.14656,74972.61713,4377.785564,3479.578479,5333.49058,9341.522726,245.1614992,1376.548851,16098.32879,4196.045581,5828.935957,43029.66959,0,6541169.912,547587.4477,196715.0658,744302.5135,1378597.345,40000.65611,1418598.001,0,0,1418598.001,343021.5864,0.008260041,343021.5947,2505922.109,9047092.021,214993.8994,9262085.92
Transporte_por_tuberias,0.027307649,0,0,0,0,0,0,0,0,0,0.036784504,0,0,0,0,0.284803517,0,4.921831201,0,0,0,0,0,0,0,0.036210085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.027358863,0,0,0,230261.1855,170.6023667,219.1763394,0,1.460407935,0,0,0,0,0,0,0,3.218866992,0,0,0,11.30423327,0,0,1.025734134,0.009658205,0.44527578,0,0,0,0,0.231360396,0,0,0,0,0,0,0,0,0,0.901999975,0,0,0,0,1.144024114,0,0,0,5741.452372,498717.66,0,0,0,0,0,0,0,0,36.23370336,0,0,0,0,0,0,0,0,0,4.21455114,1.884592876,3.988926028,6.242455662,0,0,0,0,0,0,0.141772703,0,735191.8585,0,0,0,652.0276278,0,652.0276278,0,0,652.0276278,0,0,0,652.0276278,735843.8861,0,735843.8861
Transporte_maritimo,1984.076302,218.6315418,113.816751,117.6540506,73.13535103,1926.948973,387.3758482,55.7934255,0.542240256,21.14124403,251.7530915,2578.165655,73.60830726,46.74636656,5380.848086,704.6056545,1489.946413,7757.693619,8206.65861,4058.144479,701.6861379,1250.269936,1519.400223,896.845126,426.6955457,1217.421483,181.9617499,1726.299736,629.7218834,2885.261224,460.3234725,1298.985725,224.206811,590.6921641,382.2225739,1593.508546,1703.954485,59.63659697,485.5298838,2136.306738,1568.899089,1385.433178,1067.243694,732.8016109,1040.69018,309.3348509,775.1245601,6395.141102,1437.578458,592.7423489,930.5115277,569.6927298,2068.538188,2192.471851,764.5848375,285.5580541,299.5814082,129.4601719,3421.235221,430.1692581,528.1104247,661.6644603,853.3683781,835.8059709,3061.398279,460.4274956,394.3027938,611.8530879,492.8306798,184.5130135,1303.725644,321.4232886,542.957645,343.5972376,330.7696062,541.0672422,15.98266571,174.1525927,123.6806292,201.5740982,186.714124,138.2813082,226.4690073,362.6391412,193.1106213,2860.083703,104.8747643,1108.315605,84.51443469,111.1540826,815.3550434,286.0500526,109.2428196,21.39605844,43.05643869,8807.810347,5569.989677,9059.625097,35.45906984,400.9641425,135.3457192,189.7448242,61.4035935,3.22708175,113.8773642,11186.80774,1487.225898,501.2004678,229.0029455,109.8758735,6093.862303,145.2261908,2449.999817,250.0399436,508.9314027,151.9311153,172.0492766,7.748590122,25.3970714,536.0219017,2567.712101,107.5381851,4707.710817,0,156465.1994,10085.29626,7762.584229,17847.88049,98730.20222,982.9006728,99713.10289,0,0,99713.10289,6317.665495,0.000150758,6317.665646,123878.649,280343.8484,3959.69115,284303.5395
Transporte_aereo,3646.88312,621.8847169,384.7705606,594.644231,303.0644441,3784.933346,811.6422409,382.0985143,3.542633429,193.9167833,3050.005316,33959.5356,62.75837891,45.44069904,4938.274936,597.8308869,1278.175434,7725.860538,8242.87433,3997.611118,737.4723858,1952.341796,1557.440957,875.866896,813.4105098,1622.270684,244.2299374,1562.168354,580.4501412,3133.450862,923.3135904,1262.481051,199.3445611,509.5733077,347.6242713,1525.172133,1848.085601,129.0995273,548.7963149,1811.636682,1362.91973,1656.352472,974.6636865,726.175374,1249.761313,1197.821238,908.3389187,12929.09896,1725.544929,925.8331103,1479.278941,529.6209346,4540.59607,2995.355756,968.9255289,245.8993798,254.3312342,114.3016718,2955.601491,609.1075402,699.0613725,1064.372785,1245.02542,910.8416919,4126.871813,939.6251829,458.3268926,959.7309983,567.8970871,161.9491534,1157.25604,297.3591575,490.6256252,298.3838419,286.722171,478.4874297,26.18461845,150.1501886,107.5821665,194.8145558,235.0189524,120.5764623,268.038993,308.2105245,216.9368183,2865.387414,92.55677579,1005.467653,82.33493488,166.6382034,707.9686346,248.6754139,146.8921318,283.5351493,533.426648,7956.057446,7087.900799,11607.92898,162.4559591,745.6165514,1027.398647,205.0887099,51.89333175,3.414885527,26668.98126,131151.601,1258.491893,2519.636936,3288.852922,1928.25539,79192.0146,259.6389972,17020.49176,2473.421005,6306.70574,857.3661771,359.8172859,48.88478402,29.67818177,3589.359069,35792.2934,109.8160986,55321.41557,0,554086.916,8523.273558,60907.78713,69431.06069,1044967.315,4054.139814,1049021.455,0,0,1049021.455,5339.177933,0.000109434,5339.178043,1123791.693,1677878.609,3346.409465,1681225.019
Actividades_de_transporte_complementarias,11021.93836,2909.491818,537.5465623,1085.260634,1108.057407,4452.136426,1200.754333,1351.761738,3.220268328,506.3085867,43188.21039,7743.401476,1088.320011,14321.37207,3888.358136,137.5269574,1334.577226,11074.08,4778.713452,1788.346529,1285.74673,3416.511358,1019.945613,3022.748174,799.1732562,6243.814751,441.9036233,1391.828359,1984.709928,3494.165195,1782.839425,1481.087952,970.6588437,6736.618801,1696.835909,9983.832401,3818.60174,369.5354947,2567.641892,0,0,0,0,894.9866087,1796.363261,6373.366638,10862.76822,0,0,12681.5657,734.0960763,0,32156.78603,8046.310848,14634.36739,0,4055.957623,1317.857824,20691.22771,1889.593164,2525.738379,0,0,0,24584.09695,4076.910808,6617.741917,3035.159258,0,1548.783547,8034.516862,1841.975153,5292.358971,4954.147323,6715.212099,3488.392075,3948.838893,1995.298496,2184.71026,3415.888544,3078.244471,2011.92647,7084.739858,8629.069379,2428.770083,90345.56552,1552.399319,12726.18967,1178.192966,2138.137311,524.1465074,5246.630793,116417.2101,71.22361565,8767.175958,4863.01786,18897.24178,903.0182622,2439.00011,9098.581107,289091.3854,438693.0794,951.3797154,34768.94307,0,80896.76118,15474.13682,76533.70551,181680.2858,20390.95051,18657.28607,572.3850201,122066.6953,61.83772916,19948.48233,35.57692362,100229.714,169.6185964,3963.044038,38.91699285,89567.64856,31086.6698,23960.85164,0,2213662.434,0,502474.5653,502474.5653,1782030.751,5498.263143,1787529.014,0,0,1787529.014,273756.7508,-1256.049619,272500.7012,2562504.28,4776166.714,0,4776166.714
Correos,1261.424286,279.8775552,184.7742028,317.076417,154.4724684,1380.728048,429.0444983,214.4606614,1.974874886,112.7218496,576.6872605,872.6327752,58.7068841,632.7372037,3377.158393,251.1341066,555.1160585,1750.439257,1120.323028,1697.470502,136.8855414,1682.228403,168.5362384,520.6003686,527.9159135,1783.15018,113.4703672,770.77992,466.4826825,1724.843133,50.86091897,921.7869161,125.2978307,738.5075209,297.9922454,1729.132867,488.9204634,99.21445857,1021.273259,267.6542218,1084.926393,563.9976192,857.9710413,703.159611,4650.38966,3989.955871,1863.860899,645.153684,1119.120499,1291.188937,600.7078752,2088.076942,5310.501864,1093.730969,906.291448,41.16857723,115.3901252,521.6362583,3025.400255,88.17926071,447.1174889,601.863628,735.6317818,356.6169777,1187.136454,398.3147065,924.3858982,751.3991345,183.6847858,598.1507965,1567.885862,844.8932989,1613.923998,853.3236677,761.8856908,791.0913496,10.05193093,316.7230418,222.786456,146.2845863,545.1011585,395.8112251,660.54683,178.5784244,388.6194412,6661.939395,418.5014005,2253.186851,440.9732888,126.0004426,2014.786038,727.5843901,5383.748916,1852.237106,9152.665604,14724.64855,20528.21109,34077.18369,1651.070212,1095.157653,1395.97196,4769.337371,0,73.19637772,2541.776317,9831.318285,45.41591397,35828.33666,179509.9634,54004.77533,96432.25898,14596.9801,101314.8998,4675.483844,5526.025106,2752.544675,22861.11177,0,814.1157421,0,107984.4946,1763.722,8263.73393,0,831000.4669,0,15418.93027,15418.93027,130712.0407,0,130712.0407,0,0,130712.0407,0,0,0,146130.971,977131.4378,0,977131.4378
Telecomunicaciones,4208.388928,933.7330964,616.4473904,1057.836683,515.3541381,4606.412525,1600.849313,715.487947,6.588617088,376.0648887,9686.749566,26359.25458,1532.869433,5870.155086,15318.06994,2395.190466,6917.7065,6087.712112,11690.5144,6680.024997,1215.913082,19911.38393,965.8573538,4264.243446,5045.208014,9413.761259,705.848025,8147.565713,4783.435962,13173.91135,3172.383083,6852.201049,1418.930924,4210.148651,2546.228349,17318.17202,3299.490555,1426.274917,7964.650734,3696.453759,7244.747947,2979.447545,5355.286194,5955.838466,3435.136694,15885.53717,13345.01583,20894.9735,7881.671641,4044.781264,4289.08529,3999.425395,21060.91372,14463.88918,5613.494181,2336.327365,1474.580595,3005.756994,23035.04064,2745.521543,3040.406804,4626.896902,3778.213952,3194.89842,7284.922298,1928.089215,4106.556448,3849.543409,2870.386432,3854.513606,8960.234571,5481.647441,7042.768535,5087.19788,6670.430889,4628.529884,580.3417044,3132.297899,2564.091804,1313.340563,3722.425736,1679.679233,4905.183639,1441.224825,3800.623307,13647.95206,3535.348637,11702.37976,1428.373555,974.5060887,16897.30328,3806.336228,24939.00326,6262.738117,9071.786893,74350.44351,192457.4044,319408.2964,61517.29562,45704.08155,7018.313304,110402.5102,2481.647717,2301.673713,24223.7902,376060.0425,11975.16961,535523.8573,217224.9036,79485.38878,301124.7693,17423.53087,205023.6519,29090.72492,21565.80416,17966.83358,172769.3491,1676.08081,6657.905079,10423.41715,74667.2477,38746.35578,271923.6643,0,3816758.27,0,245994.4697,245994.4697,4756611.692,0,4756611.692,0,0,4756611.692,0,0,0,5002606.162,8819364.432,0,8819364.432
Instituciones_Financieras,77559.03217,19261.54568,9308.435698,22007.4009,11369.95402,74094.62009,10872.464,12160.25517,498.6929601,5435.239474,12457.37542,101633.0207,2392.374601,15302.55328,43889.65797,4919.112924,12368.53576,12945.38704,18867.74394,11286.75725,2347.505455,42399.7088,5945.343145,8374.495475,8213.288964,18489.50939,1834.329857,14268.76782,7570.016892,27735.29899,2430.632959,18266.60034,3441.182567,14056.79551,8051.200228,39155.6524,12875.69672,4690.415756,18920.51971,9246.333218,14515.32739,7284.708211,14060.68406,9649.87669,6282.010372,25929.85215,31407.60796,22062.1873,13106.05059,5727.087735,9992.798125,9253.149386,39804.26526,6860.589157,11133.75446,3964.392639,4211.361801,5140.72208,55879.65811,6626.392276,7711.508435,10652.68901,10736.17965,7454.013248,27618.48934,7687.539219,8948.985434,10876.71631,6337.804075,6705.85509,21735.90644,8451.2418,11965.4864,11342.05615,10349.09318,10268.04263,2420.80532,5273.790625,2678.538462,3073.938323,7008.33163,2413.911512,6680.766578,3608.874098,6415.523205,19661.08886,7213.668329,28124.91403,6052.096401,1649.891713,35705.6875,7956.859625,74048.14523,18798.66696,36247.58825,369134.1748,680486.4093,1195065.947,52443.06399,108126.7074,92231.47638,129242.4309,9896.425242,2608.263963,12066.9564,47059.39381,14008.15307,155872.6476,843000.6778,695961.0855,268777.6954,745570.0675,1211210.298,4529.260523,79833.3642,4441.911827,124255.0102,2472.398756,12539.90604,26359.3028,50411.69121,37600.09277,198689.802,0,8677605.236,0,76715.33563,76715.33563,3209898.074,0,3209898.074,0,0,3209898.074,0,0.000195754,0.000195754,3286613.41,11964218.65,0,11964218.65
Seguros,46.40094496,1.070295104,2448.106995,11875.80392,0.959122286,118.9179477,0,0,0,0,6525.711319,3082.849855,891.7520041,2787.101404,3285.678457,640.4007086,1240.109755,1236.907709,2627.338019,1395.388179,279.8534167,3975.668524,466.1471824,548.5610663,854.068794,2658.40257,120.2778279,1612.972762,384.5269563,3209.329608,823.7013805,2693.661498,576.1589818,1101.555651,1084.87437,4606.109725,881.9906734,201.834297,1610.378016,1020.7548,2388.6899,1798.197751,1519.6084,1019.713526,862.5959912,1109.857059,3380.121952,1203.098225,2503.288271,871.1102924,1734.297133,1158.100825,4862.312709,2054.912577,1062.14511,608.3689174,412.9940737,854.4552647,5412.576282,678.8350718,801.5277163,782.3297331,554.6264588,770.9794795,891.9191652,742.8412372,1013.881284,1281.255127,474.252172,676.3956991,1893.686719,1073.818613,1399.92144,601.7961482,1307.049721,905.1430157,121.657621,683.5621937,391.0718654,349.6972712,767.9447741,326.3576765,961.2551073,649.248279,628.429673,3655.915107,506.6392697,2800.418033,649.8966345,253.0254957,2748.216724,1046.50171,3179.422602,513.6375317,1010.934713,29106.17335,4555.560114,7704.915871,2092.669098,7061.939257,139246.8033,122039.2953,1709.300215,4967.837809,13632.27524,22214.63273,631.8342401,7605.506505,15852.23166,75697.64513,61936.48128,2481.221291,32366.28759,994.7350236,665.6660254,247.4782661,45137.94905,22.00855699,91.3703285,8684.801489,10756.82229,8598.346025,11821.79292,0,776749.44,0,2121.530272,2121.530272,2463433.007,0,2463433.007,0,0,2463433.007,0,0,0,2465554.538,3242303.978,151200,3393503.978
Servicios_a_las_empresas_y_profesionales,12124.7425,2802.827308,1925.282602,3213.060035,1568.670346,13404.55876,7998.84265,2053.003241,19.10491471,5865.530147,35891.51748,268682.3015,4478.276298,51641.86216,110661.7575,9499.472227,54796.95037,98603.36558,153058.9384,63985.92845,15593.1,165325.7439,24635.37376,52094.13507,49187.95924,172170.3729,15777.4318,70346.44888,65480.23226,180130.5152,89965.76955,38246.72029,5108.506857,22166.40168,15663.55175,119621.2997,35722.69654,8054.40569,46554.85532,12292.71111,18505.08493,37616.75366,28392.23967,59781.07837,40453.85115,164892.4621,110643.1089,173461.5981,65043.39973,50089.54308,68679.6722,36174.89148,421544.9574,255702.0606,61091.89145,5637.761234,11156.43868,17963.69795,121865.3273,34092.25417,31366.08442,60849.54217,48209.24739,24872.36675,169369.7767,49277.78004,38327.13494,52109.05112,19566.81303,15069.40706,61273.8749,19886.6155,43755.67187,26358.68111,23957.47322,42192.98892,1600.996873,16214.82699,12113.24713,9018.180966,14215.31119,8529.356942,19543.33505,18302.75351,25736.24917,146986.8833,10187.16029,62420.59461,8584.088817,7447.940516,59003.66481,20996.79855,204701.3838,13527.05444,66261.16735,1016205.934,785245.059,1300992.998,116202.7644,371851.8021,101604.8561,163981.5507,55338.41303,30667.7069,75589.58409,784964.7447,17418.12681,421570.1457,1238376.55,489269.9138,771025.1313,276886.9088,1131074.867,66389.71744,172617.4584,125652.7105,504390.3857,1612.070853,23561.92348,453175.7399,273606.0636,314013.3371,472953.5517,0,16897275.81,0,24016.67216,24016.67216,756645.3036,0,756645.3036,0,370480.897,1127126.201,0,0,0,1151142.873,18048418.69,0,18048418.69
